Date,Temp_Average,Temp_Max,Temp_Min,Precipitation,Humidity,Wind_Speed
1997-09-05,22.85,29.98,16.21,0.0,31.79,3.07
1997-09-06,18.68,25.19,12.58,0.0,32.75,3.34
1997-09-07,16.58,24.45,10.34,0.05,22.59,2.52
1997-09-08,15.38,22.2,9.72,0.0,24.36,2.32
1997-09-09,16.04,24.13,9.52,0.0,21.05,1.75
1997-09-10,19.11,27.7,11.99,0.0,12.58,1.64
1997-09-11,22.03,30.9,15.36,0.0,10.94,1.76
1997-09-12,23.79,31.96,17.86,0.0,12.24,1.74
1997-09-13,23.53,31.73,17.28,0.0,13.39,1.92
1997-09-14,23.88,32.23,17.86,0.0,10.74,1.81
1997-09-15,21.71,29.48,14.68,0.0,13.85,2.64
1997-09-16,19.5,26.38,13.94,0.0,25.49,2.22
1997-09-17,18.91,26.72,12.9,0.0,26.11,2.04
1997-09-18,19.22,26.79,13.21,0.0,21.94,1.66
1997-09-19,19.85,27.64,13.18,0.0,18.95,1.71
1997-09-20,20.08,27.27,14.81,0.0,20.99,1.91
1997-09-21,19.29,26.41,14.15,0.0,25.09,1.77
1997-09-22,19.39,27.14,12.18,0.0,23.11,1.8
1997-09-23,20.16,27.87,12.97,0.0,19.99,1.86
1997-09-24,21.67,30.12,14.57,0.0,18.58,1.72
1997-09-25,22.49,30.26,15.57,0.0,19.11,1.97
1997-09-26,22.05,29.93,15.51,0.0,23.11,1.87
1997-09-27,23.05,31.2,17.02,0.0,23.59,1.89
1997-09-28,22.67,30.76,16.49,0.0,19.73,1.72
1997-09-29,22.07,29.94,15.47,0.0,16.95,1.66
1997-09-30,21.64,29.82,15.15,0.0,15.37,1.64
1997-10-01,22.05,30.43,15.35,0.0,15.1,1.75
1997-10-02,22.47,30.91,15.69,0.0,17.88,1.91
1997-10-03,22.69,30.65,16.62,0.0,19.45,2.04
1997-10-04,23.91,32.41,17.34,0.0,18.45,2.13
1997-10-05,22.22,29.4,16.78,0.0,28.68,1.69
1997-10-06,20.52,27.24,15.93,0.0,33.15,1.77
1997-10-07,21.5,28.57,16.12,0.0,27.32,1.74
1997-10-08,16.21,18.56,11.17,8.75,57.1,2.68
1997-10-09,13.44,19.73,8.93,0.0,49.19,1.69
1997-10-10,13.84,21.11,8.56,0.0,41.52,1.61
1997-10-11,15.29,22.24,10.25,0.0,38.22,1.46
1997-10-12,15.56,23.01,11.22,0.0,37.44,1.65
1997-10-13,16.79,24.24,12.07,0.0,30.87,1.47
1997-10-14,17.01,25.15,11.64,0.0,28.4,1.58
1997-10-15,16.6,25.09,10.89,0.0,26.0,1.75
1997-10-16,16.8,25.22,11.02,0.0,24.94,1.87
1997-10-17,17.17,25.09,11.99,0.0,26.27,1.62
1997-10-18,17.33,25.95,11.86,0.0,21.34,1.75
1997-10-19,17.25,23.86,12.04,0.0,22.3,1.51
1997-10-20,17.62,22.81,13.92,0.0,22.92,1.25
1997-10-21,16.43,24.0,11.19,0.0,24.27,1.58
1997-10-22,14.8,22.31,9.54,0.0,27.33,1.91
1997-10-23,15.49,23.85,10.59,0.0,24.98,1.54
1997-10-24,16.08,24.01,11.27,0.0,22.84,1.59
1997-10-25,17.3,25.55,11.15,0.0,22.79,1.83
1997-10-26,15.14,19.06,10.28,0.0,26.9,1.28
1997-10-27,14.33,21.25,9.72,0.0,33.98,1.63
1997-10-28,14.62,21.6,9.69,0.13,34.93,1.41
1997-10-29,13.95,21.41,8.99,0.0,37.74,1.74
1997-10-30,14.53,21.39,9.98,0.0,33.58,1.48
1997-10-31,15.35,21.16,11.16,0.0,29.96,1.42
1997-11-01,12.52,21.17,1.94,1.2,42.36,2.77
1997-11-02,2.14,7.01,-0.73,4.75,65.19,2.32
1997-11-03,6.85,14.15,0.56,0.0,45.55,1.2
1997-11-04,12.3,18.22,6.57,0.42,43.36,1.85
1997-11-05,16.33,23.09,9.98,0.1,60.76,2.76
1997-11-06,11.03,17.29,1.77,19.03,75.14,2.79
1997-11-07,1.4,5.82,-4.11,2.25,68.62,1.68
1997-11-08,-1.44,4.67,-5.19,0.0,60.65,1.23
1997-11-09,-0.09,5.43,-2.92,0.0,48.99,1.09
1997-11-10,2.9,8.5,-0.08,0.0,39.54,0.99
1997-11-11,5.85,13.5,0.92,0.0,44.63,1.37
1997-11-12,8.34,15.16,5.06,0.0,47.11,1.28
1997-11-13,8.25,14.79,5.09,0.0,56.78,1.27
1997-11-14,6.93,14.7,1.34,0.0,63.59,1.21
1997-11-15,6.05,7.65,4.45,0.15,68.86,0.88
1997-11-16,6.6,11.75,3.48,0.18,76.61,1.06
1997-11-17,7.55,14.71,3.5,0.01,58.85,1.92
1997-11-18,5.0,9.38,0.78,1.27,71.55,1.42
1997-11-19,4.87,9.82,0.85,0.59,55.1,1.16
1997-11-20,5.38,11.88,1.99,0.0,62.64,1.12
1997-11-21,6.6,12.39,2.86,0.0,53.32,1.05
1997-11-22,7.22,13.5,3.38,0.0,49.5,1.5
1997-11-23,-1.75,3.91,-8.07,1.82,72.09,2.03
1997-11-24,-3.71,3.05,-7.72,0.0,56.3,0.97
1997-11-25,-2.04,2.97,-4.54,0.0,59.01,1.02
1997-11-26,-2.36,2.71,-5.28,0.0,60.63,1.28
1997-11-27,0.14,5.31,-2.73,0.0,54.25,0.88
1997-11-28,1.79,7.49,-1.38,0.0,50.68,0.89
1997-11-29,2.21,6.64,0.12,0.01,52.97,1.06
1997-11-30,3.22,8.68,0.52,0.34,62.03,1.54
1997-12-01,5.72,10.54,1.9,0.0,50.61,0.91
1997-12-02,3.33,5.44,0.11,1.5,74.05,0.76
1997-12-03,1.1,5.71,-1.9,1.37,83.25,1.06
1997-12-04,-0.01,5.38,-3.37,1.99,63.4,1.18
1997-12-05,1.32,8.54,-2.75,0.0,43.12,1.32
1997-12-06,4.71,11.22,0.89,0.0,40.7,1.41
1997-12-07,5.94,13.02,0.55,0.0,52.17,1.26
1997-12-08,6.6,13.8,2.89,0.0,49.51,1.36
1997-12-09,7.68,13.95,3.89,0.0,44.05,1.45
1997-12-10,8.69,15.71,4.02,0.0,45.21,1.73
1997-12-11,9.58,15.47,6.87,0.14,68.12,1.73
1997-12-12,2.35,8.34,-0.77,3.31,86.65,1.27
1997-12-13,0.8,4.08,-0.94,2.15,86.35,1.31
1997-12-14,4.08,9.05,-0.11,0.19,68.91,1.84
1997-12-15,4.3,8.73,0.07,0.0,63.5,1.13
1997-12-16,4.32,10.23,-0.42,0.0,62.55,2.06
1997-12-17,2.21,7.21,-6.13,5.11,71.19,1.93
1997-12-18,-6.53,-3.64,-8.25,3.01,74.04,1.58
1997-12-19,-3.4,0.97,-7.76,1.19,76.86,1.73
1997-12-20,-0.78,0.92,-1.6,2.73,94.25,1.68
1997-12-21,-0.82,2.58,-3.29,4.05,86.28,1.06
1997-12-22,-1.11,0.84,-5.49,5.05,84.07,1.34
1997-12-23,-6.29,-2.36,-13.11,7.55,93.35,1.87
1997-12-24,-6.33,0.88,-12.4,0.02,66.34,1.35
1997-12-25,-1.57,1.11,-4.03,0.18,57.78,0.82
1997-12-26,2.24,4.58,-0.06,0.57,76.8,0.76
1997-12-27,-1.42,1.05,-4.14,1.58,90.08,0.82
1997-12-28,-3.07,0.09,-5.19,0.68,93.67,0.92
1997-12-29,-2.82,2.8,-5.4,0.0,78.23,1.12
1997-12-30,-0.1,6.19,-5.04,0.0,52.7,1.13
1997-12-31,1.88,7.4,-1.12,0.0,48.56,1.44
1998-01-01,3.08,8.7,0.2,0.0,66.69,1.36
1998-01-02,3.68,10.28,-0.35,0.0,56.47,1.51
1998-01-03,4.47,8.76,1.71,1.21,65.09,2.9
1998-01-04,-0.8,1.26,-3.25,2.38,83.06,1.84
1998-01-05,-0.49,4.68,-3.73,0.0,67.06,0.96
1998-01-06,2.99,8.12,-0.34,0.28,55.27,1.35
1998-01-07,0.93,3.16,-1.97,4.81,93.64,2.75
1998-01-08,-1.34,0.37,-2.34,1.04,87.76,1.8
1998-01-09,0.14,5.3,-2.87,0.61,76.26,1.76
1998-01-10,1.94,6.79,-0.83,0.06,51.5,1.31
1998-01-11,1.18,4.44,-1.25,0.4,73.45,1.14
1998-01-12,1.14,6.65,-1.34,0.0,65.49,1.29
1998-01-13,2.77,9.8,-0.61,0.0,50.57,1.46
1998-01-14,2.69,10.75,-0.44,0.08,55.89,3.06
1998-01-15,-1.48,0.23,-4.01,1.09,84.92,2.01
1998-01-16,-0.38,5.13,-4.02,0.1,64.78,1.59
1998-01-17,-1.02,0.84,-3.44,0.22,80.89,1.37
1998-01-18,-0.87,3.76,-4.12,1.41,71.06,1.39
1998-01-19,-3.43,-1.76,-5.52,9.62,91.76,1.27
1998-01-20,-7.04,-3.62,-11.0,2.36,73.73,1.21
1998-01-21,-4.59,2.1,-10.29,0.0,43.52,1.28
1998-01-22,-5.81,-3.57,-10.4,1.17,76.73,1.17
1998-01-23,-8.61,-2.69,-12.71,0.16,71.17,0.98
1998-01-24,-2.82,2.1,-8.19,0.36,64.24,0.95
1998-01-25,-0.56,2.04,-3.35,12.13,92.25,1.45
1998-01-26,-1.58,1.12,-5.63,4.41,93.87,1.49
1998-01-27,1.9,2.73,1.16,12.0,95.04,0.86
1998-01-28,0.29,1.59,-1.97,8.9,96.51,0.55
1998-01-29,0.04,3.68,-2.53,1.72,83.18,0.89
1998-01-30,2.66,7.69,-0.58,0.09,62.88,1.37
1998-01-31,5.0,9.2,2.35,3.38,77.02,1.34
1998-02-01,0.3,6.18,-3.25,6.82,89.11,1.25
1998-02-02,0.54,6.64,-3.31,0.0,73.37,1.16
1998-02-03,2.27,7.89,-1.54,0.0,62.71,1.87
1998-02-04,2.51,8.51,-1.72,0.0,59.25,1.64
1998-02-05,4.97,10.24,2.22,0.0,49.19,1.79
1998-02-06,4.86,9.35,2.16,0.16,70.9,1.93
1998-02-07,7.09,11.27,3.25,0.01,59.94,1.97
1998-02-08,9.22,15.32,5.73,3.2,66.43,3.37
1998-02-09,5.08,7.1,1.23,10.45,93.95,1.5
1998-02-10,-1.96,1.3,-7.34,15.71,91.55,2.52
1998-02-11,-6.16,-0.98,-9.54,1.38,74.15,1.25
1998-02-12,-1.12,4.52,-6.81,5.45,61.54,1.29
1998-02-13,-0.37,1.15,-2.04,13.95,95.19,0.41
1998-02-14,-0.77,0.54,-3.67,8.67,93.56,1.74
1998-02-15,-0.91,2.95,-8.05,3.05,90.14,1.98
1998-02-16,-7.67,-5.07,-9.82,10.82,97.95,1.46
1998-02-17,-9.56,-6.87,-12.37,3.25,97.34,1.18
1998-02-18,-7.85,-0.97,-14.33,0.14,76.49,1.63
1998-02-19,-1.83,4.12,-8.11,0.0,57.34,1.24
1998-02-20,-4.28,-0.87,-6.99,0.04,89.44,0.94
1998-02-21,-2.27,1.73,-5.42,0.12,87.68,1.48
1998-02-22,-3.6,-1.64,-9.61,3.05,90.04,2.42
1998-02-23,-7.9,-2.92,-10.75,0.84,80.62,1.53
1998-02-24,-5.11,0.93,-9.41,0.0,76.36,1.38
1998-02-25,-3.02,2.32,-8.21,0.0,73.82,1.27
1998-02-26,2.08,8.47,-3.5,0.0,53.05,1.19
1998-02-27,3.75,8.44,0.03,0.0,67.1,1.49
1998-02-28,3.7,11.55,-1.37,0.59,79.1,2.71
1998-03-01,-1.78,2.46,-4.72,3.87,78.17,2.89
1998-03-02,-0.74,3.02,-3.02,4.33,88.3,1.78
1998-03-03,-2.42,2.66,-5.91,3.56,83.02,1.48
1998-03-04,-1.92,2.89,-5.27,0.03,72.93,1.16
1998-03-05,0.14,5.38,-3.56,0.04,72.43,1.21
1998-03-06,0.58,9.04,-4.19,2.72,75.55,2.16
1998-03-07,-1.52,1.33,-4.54,1.64,77.66,1.47
1998-03-08,0.94,8.19,-4.81,0.02,64.35,1.88
1998-03-09,3.04,10.7,-3.01,0.0,57.92,1.63
1998-03-10,5.16,12.08,0.25,0.0,55.27,1.81
1998-03-11,5.93,12.49,1.81,0.0,56.17,1.42
1998-03-12,3.54,9.97,-1.4,0.0,64.4,1.67
1998-03-13,5.1,10.97,0.6,0.04,57.22,1.39
1998-03-14,7.3,12.23,3.59,7.84,71.41,1.52
1998-03-15,7.11,13.0,2.29,3.81,76.29,1.91
1998-03-16,9.85,14.62,5.06,0.45,67.05,1.15
1998-03-17,5.46,7.9,2.52,5.9,93.41,1.25
1998-03-18,9.12,16.08,3.08,0.17,70.38,1.39
1998-03-19,10.56,14.67,7.1,12.47,83.65,1.78
1998-03-20,9.81,14.97,5.02,12.24,77.55,1.63
1998-03-21,5.7,9.81,2.34,5.88,79.67,0.81
1998-03-22,4.78,8.6,1.49,1.31,76.82,1.5
1998-03-23,6.32,11.93,0.35,0.52,61.45,1.58
1998-03-24,9.14,14.72,5.0,0.28,59.79,2.78
1998-03-25,11.18,18.49,4.39,0.0,60.41,1.42
1998-03-26,9.76,16.45,1.7,11.51,73.88,2.89
1998-03-27,3.78,9.94,-1.52,0.63,70.79,1.42
1998-03-28,5.71,12.0,0.72,0.0,55.69,1.38
1998-03-29,9.56,16.44,3.61,0.0,51.59,1.07
1998-03-30,15.05,23.34,5.46,0.64,49.48,2.9
1998-03-31,12.32,15.64,9.3,3.31,68.95,3.01
1998-04-01,7.95,10.68,5.11,1.03,76.53,1.19
1998-04-02,6.9,12.44,3.72,3.83,77.81,1.01
1998-04-03,9.96,16.69,3.92,0.0,61.38,1.36
1998-04-04,12.06,17.77,6.66,0.02,61.8,1.41
1998-04-05,14.04,21.92,7.71,0.08,62.56,1.88
1998-04-06,12.26,17.08,8.44,4.65,81.33,1.23
1998-04-07,11.51,15.79,6.59,0.82,74.61,1.82
1998-04-08,11.15,18.3,5.36,0.0,63.44,2.06
1998-04-09,11.17,17.44,5.81,0.0,67.38,1.77
1998-04-10,12.63,18.96,6.66,0.0,69.43,1.53
1998-04-11,14.3,20.38,8.73,0.0,62.58,1.6
1998-04-12,13.43,18.88,8.89,0.0,69.12,1.93
1998-04-13,14.62,21.55,9.06,0.0,65.44,1.66
1998-04-14,17.51,25.58,9.57,0.0,56.33,1.85
1998-04-15,18.76,25.3,13.09,0.0,53.12,1.79
1998-04-16,19.11,26.12,12.78,0.0,51.54,2.14
1998-04-17,20.59,27.42,13.75,0.44,54.25,2.42
1998-04-18,16.51,22.01,11.43,0.06,59.3,1.39
1998-04-19,19.15,26.05,12.87,0.25,62.36,2.05
1998-04-20,15.83,21.29,11.31,0.24,77.68,1.8
1998-04-21,14.1,20.22,10.17,0.03,74.61,1.47
1998-04-22,15.9,21.21,11.41,0.07,65.98,1.38
1998-04-23,17.23,22.43,14.0,3.93,77.9,1.37
1998-04-24,16.18,19.11,11.47,16.31,82.36,2.2
1998-04-25,9.96,11.39,6.86,12.96,89.87,1.57
1998-04-26,9.97,13.54,5.82,5.19,81.55,1.53
1998-04-27,11.82,16.59,5.89,1.16,71.61,1.46
1998-04-28,13.78,18.78,9.37,0.0,58.62,1.6
1998-04-29,14.82,21.65,7.13,0.0,50.72,1.18
1998-04-30,16.81,22.42,11.88,2.12,61.81,1.55
1998-05-01,15.26,19.85,10.29,4.19,74.45,1.49
1998-05-02,9.72,12.62,2.47,16.19,79.22,2.74
1998-05-03,6.21,12.49,-0.02,0.0,56.59,2.63
1998-05-04,9.25,17.53,0.82,0.0,60.3,1.81
1998-05-05,13.01,19.58,5.98,0.0,58.25,1.54
1998-05-06,11.55,14.87,8.4,0.4,71.66,1.45
1998-05-07,14.31,20.15,8.14,0.39,65.47,1.3
1998-05-08,15.98,22.1,9.69,0.0,62.15,1.72
1998-05-09,17.45,23.66,9.82,0.01,60.23,1.8
1998-05-10,17.41,22.91,11.8,0.44,62.64,1.69
1998-05-11,16.32,21.68,10.14,0.01,53.12,1.61
1998-05-12,14.6,19.32,11.21,3.91,61.22,1.69
1998-05-13,15.11,21.3,9.05,0.1,57.13,1.77
1998-05-14,20.29,28.3,9.63,0.13,44.67,1.38
1998-05-15,21.64,27.77,16.75,7.29,69.01,1.78
1998-05-16,20.2,24.83,15.98,1.79,74.67,1.69
1998-05-17,20.36,25.95,14.27,0.8,65.01,1.3
1998-05-18,15.53,20.66,7.43,13.86,71.72,2.47
1998-05-19,10.85,17.22,4.97,0.0,50.35,2.87
1998-05-20,15.26,22.96,6.43,0.0,47.27,2.05
1998-05-21,20.41,27.42,12.28,0.0,41.35,1.29
1998-05-22,23.29,30.91,15.3,0.0,46.2,1.72
1998-05-23,23.45,30.04,16.98,1.29,50.22,1.92
1998-05-24,21.67,26.58,16.02,2.76,56.62,1.5
1998-05-25,20.71,26.88,15.23,0.04,56.96,2.32
1998-05-26,20.81,26.56,15.72,0.86,59.53,1.48
1998-05-27,20.37,25.22,15.58,3.0,62.13,1.46
1998-05-28,17.9,21.14,14.97,12.99,74.54,1.45
1998-05-29,17.67,20.71,13.86,5.41,72.32,0.72
1998-05-30,19.79,25.87,13.5,0.4,61.26,1.25
1998-05-31,22.41,28.65,16.3,0.01,52.04,1.17
1998-06-01,18.07,20.88,14.17,1.35,79.31,1.41
1998-06-02,21.43,26.98,13.83,0.65,59.68,1.61
1998-06-03,22.01,27.6,15.23,0.77,57.5,1.57
1998-06-04,22.58,28.54,16.08,0.0,54.55,1.54
1998-06-05,22.88,29.08,16.1,0.43,56.64,1.6
1998-06-06,20.96,25.71,15.66,10.02,64.88,1.5
1998-06-07,20.92,27.16,15.05,0.37,59.14,1.59
1998-06-08,21.98,29.41,14.03,0.0,53.67,1.66
1998-06-09,24.06,30.21,17.84,0.0,42.77,1.52
1998-06-10,20.09,25.3,13.93,1.47,52.14,2.19
1998-06-11,20.31,27.83,13.14,0.0,49.24,2.03
1998-06-12,21.67,29.44,13.59,0.22,50.88,2.03
1998-06-13,19.9,24.49,13.94,1.24,58.86,2.93
1998-06-14,19.7,26.93,12.16,0.09,53.08,2.23
1998-06-15,21.28,28.08,14.55,0.04,51.93,1.73
1998-06-16,22.45,29.06,15.59,0.0,43.33,1.27
1998-06-17,22.79,29.86,14.83,0.3,43.82,1.75
1998-06-18,24.63,31.11,17.37,0.19,41.97,1.62
1998-06-19,26.32,33.06,17.63,0.86,38.99,1.5
1998-06-20,25.21,32.06,18.39,5.94,47.12,1.94
1998-06-21,25.02,31.52,18.29,0.2,46.88,2.06
1998-06-22,25.98,33.62,19.1,0.0,44.65,1.92
1998-06-23,26.91,34.25,18.95,0.0,41.45,1.92
1998-06-24,28.8,36.92,20.3,0.0,37.14,2.07
1998-06-25,30.0,37.3,21.73,0.0,35.15,1.87
1998-06-26,31.16,39.3,24.48,0.29,34.27,2.41
1998-06-27,30.34,37.89,23.34,0.0,32.41,2.27
1998-06-28,30.71,38.24,21.83,0.18,30.12,2.35
1998-06-29,30.69,38.97,21.41,0.71,25.7,2.82
1998-06-30,22.33,28.1,17.6,2.88,49.24,3.14
1998-07-01,22.76,29.55,16.28,0.0,31.73,2.27
1998-07-02,24.69,32.8,16.06,0.0,29.15,1.73
1998-07-03,26.34,34.61,17.27,0.0,26.61,2.06
1998-07-04,29.57,37.38,21.01,0.0,24.35,1.47
1998-07-05,30.96,38.79,22.23,0.0,23.53,1.97
1998-07-06,31.8,39.5,23.22,0.0,22.51,1.68
1998-07-07,33.03,41.36,23.61,0.0,20.84,1.78
1998-07-08,34.14,42.16,24.57,0.0,20.23,2.59
1998-07-09,33.42,41.51,25.06,0.0,21.49,2.78
1998-07-10,32.35,40.25,24.63,0.0,24.0,2.49
1998-07-11,31.35,38.25,24.56,0.03,27.05,3.01
1998-07-12,29.55,36.43,22.32,0.0,25.45,3.39
1998-07-13,29.29,37.08,21.79,0.0,22.43,2.58
1998-07-14,30.32,38.66,20.85,0.0,18.03,1.93
1998-07-15,31.01,39.05,22.22,0.04,16.63,2.67
1998-07-16,28.16,34.69,22.75,1.32,29.37,2.55
1998-07-17,27.45,34.7,19.86,0.01,30.56,1.85
1998-07-18,27.24,33.88,20.83,0.14,28.71,2.39
1998-07-19,26.74,34.05,20.25,0.0,26.77,1.95
1998-07-20,28.59,35.88,21.5,0.0,25.52,1.81
1998-07-21,29.43,36.98,21.09,0.0,24.53,1.84
1998-07-22,30.14,37.23,23.53,0.45,25.15,2.33
1998-07-23,29.41,36.15,21.63,0.17,28.7,2.52
1998-07-24,29.56,36.49,23.16,0.6,28.03,1.89
1998-07-25,27.88,32.93,23.4,2.44,33.83,1.68
1998-07-26,23.22,26.94,19.01,6.92,54.62,1.75
1998-07-27,26.33,33.01,18.5,0.28,44.93,1.96
1998-07-28,28.61,35.42,21.03,0.18,36.53,1.68
1998-07-29,28.92,35.56,22.09,0.21,36.1,1.72
1998-07-30,29.23,35.77,22.3,0.01,34.35,2.28
1998-07-31,29.39,36.15,23.45,0.24,33.15,2.32
1998-08-01,28.86,35.81,22.67,0.13,31.75,2.08
1998-08-02,29.49,36.56,22.8,0.0,29.11,1.86
1998-08-03,29.89,37.07,22.54,0.03,28.31,1.86
1998-08-04,29.65,36.93,22.87,1.19,26.97,2.3
1998-08-05,28.03,33.78,21.55,1.57,30.1,2.0
1998-08-06,27.36,34.04,20.81,0.55,36.96,1.83
1998-08-07,28.59,35.26,22.08,0.21,37.31,1.87
1998-08-08,29.43,35.68,23.26,0.44,37.94,2.31
1998-08-09,28.66,35.43,22.77,0.57,41.28,1.99
1998-08-10,29.2,36.05,22.33,0.0,33.48,3.01
1998-08-11,30.35,38.39,22.68,0.0,26.61,2.11
1998-08-12,30.47,38.02,22.31,0.0,23.29,2.12
1998-08-13,31.29,38.76,24.59,0.0,21.85,1.84
1998-08-14,30.22,37.81,22.81,0.0,23.24,2.75
1998-08-15,24.58,28.96,18.91,0.0,33.0,2.84
1998-08-16,23.68,30.69,18.14,0.0,23.62,1.77
1998-08-17,24.81,32.31,17.65,0.0,18.57,2.05
1998-08-18,26.25,33.85,19.5,0.0,19.1,2.12
1998-08-19,25.61,31.08,20.16,0.08,26.73,2.44
1998-08-20,24.5,30.59,19.52,0.0,27.02,2.27
1998-08-21,24.85,33.01,17.13,0.0,21.69,1.39
1998-08-22,26.41,34.66,17.58,0.07,18.15,1.9
1998-08-23,27.68,35.0,21.33,0.3,19.06,1.93
1998-08-24,27.82,35.63,19.62,0.0,19.45,1.85
1998-08-25,27.81,35.44,19.91,0.0,20.27,1.97
1998-08-26,27.49,35.31,19.75,0.0,20.58,1.78
1998-08-27,28.06,36.47,20.1,0.0,19.65,1.97
1998-08-28,28.67,37.07,20.3,0.0,18.06,2.38
1998-08-29,29.19,37.94,21.27,0.0,17.56,3.7
1998-08-30,27.03,35.58,20.09,0.0,18.85,2.31
1998-08-31,27.13,35.27,20.0,0.0,17.66,2.37
1998-09-01,27.54,36.18,19.72,0.0,16.14,2.34
1998-09-02,29.07,38.11,20.5,0.0,13.55,1.99
1998-09-03,30.5,38.96,21.94,0.0,11.38,2.03
1998-09-04,29.78,38.26,22.39,0.0,14.58,2.87
1998-09-05,27.63,35.25,21.59,0.0,20.62,2.59
1998-09-06,28.03,36.05,21.6,0.0,19.44,1.78
1998-09-07,26.92,32.66,21.26,0.0,24.68,1.93
1998-09-08,22.15,28.21,16.43,0.0,28.67,2.83
1998-09-09,18.41,25.17,12.87,0.0,22.39,2.51
1998-09-10,18.86,25.98,12.7,0.0,16.59,2.23
1998-09-11,19.42,26.8,12.89,0.28,19.3,1.53
